Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,CBBIBI,1,1,C000057,5,Bartel Van Waeyenberge|Christophe Detavernier,algemene fysica|basisbegrippen|principes.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen|participatie|vaardigheidstest|verslag
BACH,CBBIBI,1,1,C000514,5,Koen Thas,toepasbare wiskunde,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIBI,1,1,C003481,5,Annemieke Verbeken|Tom Beeckman,biodiversiteit van planten|prokaryoten|protista|wieren|landplanten|zwammen|basisbegrippen van morfologische en anatomische diversiteit bij bloemplanten,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen
BACH,CBBIBI,1,1,C003943,5,José Martins|Zeger Hens,atomen en moleculen|ruimtelijke opbouw|elektronische structuur|chemische binding|kwantummechanica (beschrijvend)|conformatie|stereochemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,1,1,C003945,5,Geert Berx|Tom Beeckman,celculturen|microscopie|embryonale ontwikkeling|kiembladen|histologie|weefsels|celmembranen|celwand|plasmodesmata|organellen|plastiden|vesikeltransport|cytoskeletten|celadhesie|extracellulaire matrix.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIBI,1,2,C000673,5,Bartel Van Waeyenberge|Diederik Depla,basisbegrippen fysica|principes,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|vaardigheidstest|verslag
BACH,CBBIBI,1,2,C001837,5,Koen Thas,toepasbare wiskunde,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIBI,1,2,C003390,5,Peter Vandenabeele|Wim Declercq,leven|oorsprong|evolutie|celbiologie|biochemie|genetica|moleculaire biologie|biotechnologie|inleiding tot,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie
BACH,CBBIBI,1,2,C003761,5,Tom Moens,zoölogie|biodiversiteit|ongewervelden|gewervelden|levenscycli|modelorganismen|systematiek|bouwplan|verwantschappen,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,1,2,C003944,5,Bart Devreese|Kristof Van Hecke,structuur en functie van biomoleculen: nucleïnezuren|eiwitten|suikers|lipiden|membranen|enzymen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,portfolio|werkstuk
BACH,CBBIBI,1,J,C004091,10,Isabel Van Driessche|Klaartje De Buysser,atoom- en molecuulbouw|periodiek systeem|chemische reacties|stoichiometrie|reactiesnelheid|evenwichten in waterige oplossingen|zuur-base chemie|thermodynamica|electrochemie. experimentele technieken|laboratoriumvaardigheden|veilig werken|correct rapporteren,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,mondeling examen|participatie|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,2,1,C000340,5,Lieven Clement,statistiek|statistische dataverwerking|lineaire modellen|hypothese toetsen|variantie- analyse|regressie-analyse|logistische regressie|niet-parametrische testen.,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met meerkeuzevragen|openboekexamen,werkstuk
BACH,CBBIBI,2,1,C001815,5,Johan Van der Eycken,organische chemie|reactiviteit,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,schriftelijk examen|participatie|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,2,1,C002140,5,Mieke Adriaens,chemische analyse|gravimetrie|volumetrie|spectrometrie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,2,1,C003080,5,Peter Dawyndt,programmeervaardigheden|probleemoplossend denken|programmeertaal python,periodegebonden|niet-periodegebonden,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest
BACH,CBBIBI,2,1,C003361,4,Peter Vandamme|Xavier Saelens,bacteriële en virale structuur|groei en metabolisme|interacties met mensen|taxonomie|antibiotica|bacteriën|virussen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIBI,2,1,C003362,4,Wim Declercq,moleculaire biologie|replicatie|transcriptie|translatie|prokaryoten,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBBIBI,2,1,C003364,3,Peter Vandamme|Geert Berx|Esther Hoste|Charlotte Peeters,microscopie|dissectie|steriele cultuur van micro-organismen en eukaryote cellijnen|histologie,niet-periodegebonden,,,schriftelijk examen|mondeling examen|werkstuk|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,2,2,C000227,5,Dominique Van Der Straeten,water- en ionentransport|minerale voeding|fotosynthese|respiratie|stikstofmetabolisme|fotomorfogenese|plantenhormonen|bloeiinductie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met meerkeuzevragen|participatie|vaardigheidstest|verslag
BACH,CBBIBI,2,2,C002369,5,Dirk de Graaf,fysiologie|huid|spieren|zenuwen|zintuigen|hormonen|bloed|hart|lymfe|ademhaling|spijsvertering|excretie|voortplanting,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,participatie|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,2,2,C003365,4,Bart Devreese,metabolisme,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBBIBI,2,2,C003366,4,Lieven De Veylder|Geert Berx,"restrictie-enzymen|modificatie-enzymen, opzuivering-scheiding-detectie-kwantificatie van dna en rna, plasmiden|klonering: mechanismen en vectoren,  mutagenese|dna sequenering|heterologe genexpressie bij prokaryoten",periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBBIBI,2,2,C003367,4,Sofie Goormachtig,"genetische analyse in prokaryoten|mutatie|recombinatie|complementatie|conjugatie,  transductie|transformatie|transposons|genregulatie in prokaryoten",periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBBIBI,2,2,C003379,4,Martin Guilliams,immunologie|inflammatie|moleculaire,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,CBBIBI,2,2,C003946,3,Wim Declercq|Bart Devreese|Bartel Vanholme,plasmiden als kloneringsvectoren|dna-isolatie|eiwit-zuivering|agarosegelelektroforese|sds- page|transformatie|conjugatie|plasmide stabiliteit|faag lambda|enzymatische activiteit|recombinant dna technologie|mutatie,niet-periodegebonden,,,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|participatie|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,3,1,C003369,4,Leander Meuris|Nico Callewaert,intermediair metabolisme|lipiden|aminozuren|nucleotiden|fotosynthese,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIBI,3,1,C003370,4,Rudi Beyaert,eukaryoten|chromatine|transcriptie|splicing|translatie|rna interferentie|genoom editing|regulatiemechanismen|replicatie|dna recombinatie|dna repair,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBBIBI,3,1,C003372,4,Wout Boerjan,genetica van eukaryoten|mendeliaanse overerving|extrachromosomale overerving|populatiegenetica|kwantitatieve genetica|stamboomgenetica|genetische interacties,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,CBBIBI,3,1,C003375,3,Wout Boerjan|Tom Beeckman|Inge De Clercq|Daniël Van Damme,genetica van eukaryoten|mendeliaanse overerving|voorwaartse en omgekeerde genetica|microscopie,niet-periodegebonden,,,schriftelijk examen|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,3,1,C003376,4,Peter Vandamme|Anne Willems,microbiële evolutie en systematiek|diagnostiek|epidemiologie|microbial forensics|functionele moleculaire microbiologie|metabolische diversiteit,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIBI,3,1,C004096,5,Roosmarijn Vandenbroucke|Lars Vereecke,geavanceerde microscopie|dierlijke transgenese|signalisatiecascaden|celcyclus|onco- en tumorsuppressorgenen|celdood|celdifferentiatie|stamcellen|celmigratie|celpolariteit,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBBIBI,3,2,C003378,4,Geert Berx|Geert De Jaeger,"eukaryoot|gentransfer|genexpressie, genknock-out/knock-down|recombinante eiwitproductie|genomics|transcriptomics",periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBBIBI,3,2,C003382,6,Sofie Goormachtig|Mathieu Bertrand|Anne Willems,workshop|technologie|methodologie|onderzoekservaring in laboratorium|literatuurstudie,niet-periodegebonden,,,mondeling examen|verslag
BACH,CBBIBI,3,2,C003763,4,Esther Hoste|Inna Afonina|Charlotte Scott|Roosmarijn Vandenbroucke|Kris Vleminckx|Andy Wullaert,eukaryote celcultuur|rapporteergenen|signaalwegen|moleculaire detectiemethodes|embryologie,niet-periodegebonden,,,participatie|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIBI,3,2,C004092,4,Kathleen Marchal|N. N.,biologische databanken|sequentie-alignering|homologie|motiefdetectie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIOL,1,1,C000514,5,Koen Thas,toepasbare wiskunde,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIOL,1,1,C000602,5,Tom Moens,biodiversiteit|morfologie|systematiek|evolutie|heterotrofe eukaryoten|ongewervelden (non- arthropoda),periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|vaardigheidstest|verslag
BACH,CBBIOL,1,1,C001522,5,Klaartje De Buysser|Isabel Van Driessche,stoichiometrie|atoommodel|ionaire en moleculaire bestanddelen|ionisatie-energie|elektronaffiniteit|elektronegativiteit|covalente binding|lewisstructuur|vsepr|vb- en mo- theorie|dipoolmoment|isomerie|intermoleculaire krachten|toestandsdiagram|oplossingen|hydrofobe en hydrofiele bestanddelen|activiteit en concentratie|colligatieve eigenschappen|destillatie|zuren en basen|oxidantia en reductantia,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,mondeling examen|verslag
BACH,CBBIOL,1,1,C002601,5,Bartel Van Waeyenberge|Christophe Detavernier,algemene fysica|basisbegrippen|principes,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|vaardigheidstest|verslag
BACH,CBBIOL,1,1,C003176,5,Lars Chatrou|Tom Beeckman,morfologie|anatomie|biodiversiteit|classificatie|fylogenie|landplanten|mossen|wolfsklauwen|varens|zaadplanten|bloemplanten,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen
BACH,CBBIOL,1,1,C003177,5,Geert De Jaeger,celbouw|metabolisme|erfelijkheid|gen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBBIOL,1,2,C000424,5,Klaartje De Buysser|Isabel Van Driessche,veranderingen in materie|chemische reacties|chemisch evenwicht|zuur-base evenwichten in waterige oplossingen|oplosbaarheid|kinetiek|thermodynamica|electrochemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,mondeling examen|verslag
BACH,CBBIOL,1,2,C000677,5,Bartel Van Waeyenberge|Diederik Depla,basisbegrippen fysica|principes,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|vaardigheidstest|verslag
BACH,CBBIOL,1,2,C001165,5,Johan Winne,organische chemie|structuur|reactiviteit,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,CBBIOL,1,2,C001837,5,Koen Thas,toepasbare wiskunde,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIOL,1,2,C002346,5,Stephen Louwye|Johan De Grave,systeem aarde|ontstaan van de aarde|kern- en manteldynamica|platentektoniek|evolutie van de biosfeer|mineralen|gesteenten|delfstoffen|verwering|geologie van belgië.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|verslag
BACH,CBBIOL,1,2,C002457,5,Luc Lens|Thijs Van der Meeren,evolutie|natuurlijke selectie|populatie|gemeenschap|ecosysteem,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,schriftelijk examen
BACH,CBBIOL,2,1,C000322,5,Annemieke Verbeken,zwammen|fungi|pseudofungi|slijmzwammen|paddenstoelen|protozoa p.p.|chromista p.p.|eumycota|systematiek|morfologie|fylogenie|ecologie|lichenen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|werkstuk
BACH,CBBIOL,2,1,C000337,4,Lieven Clement,statistiek|statistische dataverwerking|lineaire modellen|hypothese toetsen|variantie- analyse|regressie-analyse|logistische regressie|niet-parametrische testen.,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met meerkeuzevragen|openboekexamen,werkstuk
BACH,CBBIOL,2,1,C001365,4,Bart Devreese,structuur van biomoleculen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,portfolio
BACH,CBBIOL,2,1,C002241,4,Luc Lens,aantalschatting |populatiegroei|demografie|interacties|ruimtelijke structuur|exploitatie,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
BACH,CBBIOL,2,1,C003179,5,Sofie Goormachtig,genomen - genexpressie - mutatie - recombinant dna technologie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
BACH,CBBIOL,2,1,C003936,4,Dominique Adriaens,craniata|vertebrata|biodiversiteit|evolutie|anatomie|fylogenie|systematiek|veldkennis|fauna belgica.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen|portfolio|vaardigheidstest,schriftelijk examen met open vragen|mondeling examen|portfolio|vaardigheidstest,portfolio|vaardigheidstest
BACH,CBBIOL,2,1,C003937,4,Bartel Vanholme|Dirk Inzé,waterhuishouding|minerale voeding|fotosynthese|respiratie|stikstofassimilatie|fotomorfogenese|bloei-inductie|plantenhormonen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag
BACH,CBBIOL,2,2,C000577,4,Leander Meuris,metabolisme,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag
BACH,CBBIOL,2,2,C000756,5,Dominique Adriaens,vertebraten|histologie (weefselleer)|organen en stelsels|anatomie|evolutie.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen|mondeling examen|vaardigheidstest
BACH,CBBIOL,2,2,C001796,5,Wim Vyverman|Elie Verleyen,biogeografische verspreidingspatronen|micro- en macro-evolutie|biomen|historische veranderingen in het aardse milieu|ecologische en historische biogeografie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|verslag
BACH,CBBIOL,2,2,C002166,5,Anne Willems,bacteriële structuur|groei|microbiële diversiteit|achaea|bacteria,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|werkstuk|verslag
BACH,CBBIOL,2,2,C003181,3,Marleen De Troch|Thomas Parmentier,biodiversiteit|insecten|spinnen|krabben|arthropoda|ecologie|evolutie|morfologie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
BACH,CBBIOL,2,2,C003220,4,Esther Hoste|Steven Goossens,microscopie|transgenese (inleiding)|celmembranen|celwand|nucleus|organellen|plastiden|vesikeltransport|cytoskeletten|celmigratie|celadhesie|plasmodesmata|extracellulaire matrix.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIOL,2,J,C003021,4,Martijn Vandegehuchte,biodiversiteit|biogeografie|ecologie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIOL,3,1,C000134,5,Ann Vanreusel|Koen Sabbe,populaties en stalen|experimentele designs|beschrijvende statistiek|t-testen|anova|regressie-analyse|niet-parametrische testen|clusteranalyse|ordinatie.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
BACH,CBBIOL,3,1,C003184,5,Bart Braeckman,stelselfysiologie|vergelijkende dierenfysiologie|fysiologische diversiteit,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,vaardigheidstest|verslag
BACH,CBBIOL,3,1,C003221,4,Wim Vyverman|Elie Verleyen,gemeenschap|voedselweb|soortenrijkdom|macro-ecologie|ecosysteem metabolisme|biogeochemische cycli,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
BACH,CBBIOL,3,1,C003222,5,Olivier De Clerck|Dries Bonte|Matthew Shawkey,evolutie|adaptatie|natuurlijke selectie|strategie|levensgeschiedenis (life-history)|fylogenie|soortvorming,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBBIOL,3,2,C000534,5,Bram Vanthournout|Bart Braeckman|Maurice Hoffmann|Ann Vanreusel|Elie Verleyen|Dirk Verschuren,biodiversiteit|ecologie|fysiologie|onderzoeksopzet|veldtechnieken|laboratoriumtechnieken|gegevensverwerving en -verwerking|presentatie,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,verslag
BACH,CBBIOL,3,2,C003185,5,Maurice Hoffmann|An Cliquet,conservatiebiologie|waarden|impactfactoren|natuurbeheer|ecosysteemdiensten|biodiversiteits- en natuurbehoudsrecht,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBBIOL,3,2,C003186,4,Lars Chatrou,fylogenie|plantkenmerken|zaadplanten|gymnospermen|bloemplanten|basale angiospermen|monocotylen|eudicotylen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBCHMI,1,1,C003080,5,Peter Dawyndt,programmeervaardigheden|probleemoplossend denken|programmeertaal python,periodegebonden|niet-periodegebonden,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest,openboekexamen|vaardigheidstest
BACH,CBCHMI,1,1,C003967,4,Matthieu Boone,mechanica|algemene fysica,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,verslag
BACH,CBCHMI,1,1,C004113,6,Carol Zamfirescu|Marnix Van Daele,wiskunde|algebra|meetkunde|analyse,periodegebonden,schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met meerkeuzevragen|schriftelijk examen,
BACH,CBCHMI,1,2,C003944,5,Bart Devreese|Kristof Van Hecke,structuur en functie van biomoleculen: nucleïnezuren|eiwitten|suikers|lipiden|membranen|enzymen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,portfolio|werkstuk
BACH,CBCHMI,1,2,C003968,5,Natalie Jachowicz,trillingen|golven|optica|thermodynamica|algemene fysica,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBCHMI,1,2,C004114,6,Marnix Van Daele,wiskunde,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
BACH,CBCHMI,1,J,C003963,9,Isabel Van Driessche|Klaartje De Buysser,atoom- en molecuulbouw|periodiek systeem|chemische reacties|stoichiometrie|reactiesnelheid|evenwichten in waterige oplossingen|zuur-base chemie|thermodynamica|electrochemie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,CBCHMI,1,J,C003964,9,José Martins|Patrick Bultinck|Zeger Hens,atomen en moleculen|ruimtelijke opbouw|elektronische structuur|chemische binding|kwantummechanica|stereochemie|conformatie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBCHMI,1,J,C003969,6,Frederic Lynen|Johan De Grave|Filip Du Prez,chemie|samenleving|duurzaamheid,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,participatie|peer-evaluatie|verslag
BACH,CBCHMI,1,J,C003970,5,Klaartje De Buysser|Johan Winne,experimentele technieken|laboratoriumvaardigheden|veilig werken|correct rapporteren|in silico modelleren en simuleren|onderzoeksvaardigheden,niet-periodegebonden,,,participatie|vaardigheidstest|verslag
BACH,CBCHMI,2,1,C000337,4,Lieven Clement,statistiek|statistische dataverwerking|lineaire modellen|hypothese toetsen|variantie- analyse|regressie-analyse|logistische regressie|niet-parametrische testen.,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met meerkeuzevragen|openboekexamen,werkstuk
BACH,CBCHMI,2,1,C003971,5,Zeger Hens,thermodynamica|evenwichtsvoorwaarden|fysisch evenwicht|chemisch evenwicht|oppervlakken,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,simulatie|verslag
BACH,CBCHMI,2,1,C003972,5,Patrick Bultinck|Guillaume Acke,kwantumchemie|kwantummechanica|theoretische chemie,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBCHMI,2,1,C003976,4,Frank Vanhaecke|Peter Vandenabeele,chemisch evenwicht|titrimetrie (volumetrie)|gravimetrie|monstername|data-evaluatie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|openboekexamen,
BACH,CBCHMI,2,1,C003978,4,Johan Winne,reactiviteit|reactietype|mechanisme|transitietoestand-benadering|functionele groepen|stereochemie|transformatie|selectiviteit,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBCHMI,2,1,C003980,5,Pieter Geiregat,basisnatuurkunde|elektrostatica|magnetisme|elektromagnetische trillingen|golven en straling,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,verslag
BACH,CBCHMI,2,2,C003973,5,Patrick Bultinck|Guillaume Acke,symmetrie|groepentheorie|chemische binding|spectroscopie,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBCHMI,2,2,C003974,3,Rik Van Deun|Catherine Cazin,periodiek systeem|lewiszuren en -basen|pearson’s hard-zachttheorie|coördinatieve verbindingen|transitiemetalen|d-blok|f-blok|s-blok p-blok metalen,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBCHMI,2,2,C003975,5,José Martins|Kristof Van Hecke,spectroscopie|kern magnetische resonantie|infrarood spectroscopie|massa spectrometrie|x-stralendiffractie|structuuranalyse|conformatie,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBCHMI,2,2,C003977,4,Laszlo Vincze,instrumentele analysemethodes|elektromagnetische straling|optische emissiespectroscopie|atoomabsorptie en atoomfluorescentie spectroscopie|x-stralen fluorescentie spectroscopie|molecuulabsorptie/luminescentie spectroscopie|infrarood spectroscopie.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,CBCHMI,2,2,C003979,6,Johan Winne,reactiviteit|reactietype|mechanisme|transitietoestand-benadering|functionele groepen|stereochemie|transformatie|selectiviteit,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
BACH,CBCHMI,2,J,C003981,3,Bart Clarysse|Kristof Van Hecke,ondernemen|design|communicatie,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,participatie
BACH,CBCHMI,2,J,C003982,7,Johan Winne|Klaartje De Buysser,experimentele technieken|laboratoriumvaardigheden|veilig werken|correct rapporteren|in silico modelleren en simuleren|onderzoeksvaardigheden,niet-periodegebonden,,,participatie|vaardigheidstest|verslag
BACH,CBCHMI,3,1,C003983,4,Katrien Strubbe,ionaire oplossingen|elektrodepotentiaal|elektrochemisch evenwicht|chemische kinetiek|snelheidsvergelijking,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk
BACH,CBCHMI,3,1,C003984,3,Pascal Van Der Voort|Klaartje De Buysser,classificatie van materialen|metalen|amorfe materialen|kristallijne materialen|hybride materialen|fasediagrammen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBCHMI,3,1,C003985,4,Mieke Adriaens|Frank Vanhaecke,chemische analyse|elektrochemische analysemethoden|massaspectrometrie|icp- massaspectrometrie|isotopenanalyse|radiochemie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|openboekexamen,
BACH,CBCHMI,3,1,C003986,3,Frederic Lynen,gaschromatografie|vloeistofchromatografie|elektroforese|kwantitatieve analyse|kwalitatieve analyse,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,CBCHMI,3,1,C003987,4,Johan Van der Eycken,retrosynthetische analyse|synthesemethoden|selectieve transformaties|organische synthese,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
