Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,EB7INWIN,1,2,E701054,3,Johan Lauwaert|Brecht Willems,duurzame energie|hernieuwbare energie|energieproductie|energieverbruik.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWIN,1,2,E701055,3,Jo Verhaevert,elektronica,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,EB7INWIN,1,2,E701056,6,Christophe Leys|Koen Keunen,fluïdostatica|warmteleer|trillingen en golven|geometrische en fysische optica,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,participatie|werkstuk|vaardigheidstest
BACH,EB7INWIN,1,J,E701030,6,Tom Claessens|Guy Foubert,statica|kinematica|kinetica|wetten van newton|energie|kracht|moment|impuls|puntmassa|star lichaam,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,EB7INWIN,1,J,E701052,5,Kathleen Gekiere|Leen Pollefliet,cdio|projectwerk|schriftelijke en mondelinge presentaties.,niet-periodegebonden,,,werkstuk|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
BACH,EB7INWIN,2,1,E076450,3,Petra Andries,ondernemerschap|een eigen ondernemend idee ontwikkelen en presenteren,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,mondeling examen|werkstuk|peer-evaluatie
BACH,EB7INWIN,2,1,E702010,6,Jan Beyens|Cristina Tonesi,vectoranalyse|lijnintegralen|reeksen|signalen|systemen|laplacetransformatie|fouriertransformatie|convolutie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,EB7INWIN,2,1,E702040,6,Stefaan Lambrecht,elektronica|digitaal|operationele versterkers|opamps|ad/da|spanningsregelaar,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,EB7INWIN,2,1,E702050,6,Helga Naessens,objectgeoriënteerd programmeren|java|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120),periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|vaardigheidstest
BACH,EB7INWIN,2,1,E702070,3,Toon Van Alboom|Koen Keunen,golven|deeltjes,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen,werkstuk|vaardigheidstest
BACH,EB7INWIN,2,1,E761018,6,Helga Naessens|Wim Van Den Breen,programmeertaal|c|pointers|c++|object georiënteerd programmeren|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120),periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,vaardigheidstest
BACH,EB7INWIN,2,1,E761020,3,Wouter Tavernier,computernetwerken|internet|protocollen|tcp/ip,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,EB7INWIN,2,2,E702060,3,Jan Beyens|Dries Van Baelen,discrete tijd|fourier-analyse |z-transformatie|toestand|random signalen|vermogenspectrum.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWIN,2,2,E702090,6,Tanja Van Hecke|Cristina Tonesi,kansrekenen|statistiek|waarschijnlijkheidsverdelingen|betrouwbaarheidsintervallen|hypothesen|verwerken van data|regressieanalyse|variantieanalyse|correlatie|wiskundige analyse|lineaire algebra.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EB7INWIN,2,2,E721019,3,Jeroen Lauwaert,wetenschappelijke methode|literatuurverwerking|dataverwerking|wetenschappelijke rapportering|proefopzet|intellectual property,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk
BACH,EB7INWIN,2,2,E761023,6,Wim Van Den Breen,architectuur van besturingssystemen|procesbeheer|processynchronisatie|geheugenbeheer|scheduling|i/o- en bestandsbeheer. unix|scripttalen|systeemprogrammatie.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
BACH,EB7INWIN,2,2,E761035,6,Veerle Ongenae,uml|systems analysis|modelling|c#|design patterns|dependency injection|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120),periodegebonden|niet-periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,vaardigheidstest
BACH,EB7INWIN,2,2,E761036,6,Veerle Ongenae,user interfaces|webapplicaties|mobiele apps|responsief design|javascript frameworks|html5|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120),periodegebonden|niet-periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,vaardigheidstest
BACH,EB7INWIN,2,2,E761037,3,Veerle Ongenae,project|schriftelijke en mondelinge presentaties|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120),niet-periodegebonden,,,werkstuk|peer-evaluatie|verslag
BACH,EB7INWIN,3,1,E702100,6,Wim Van Den Breen,digitale elektronica|microprocessoren|microcontrollers|computer|assembleertaal|computertechnologie.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
BACH,EB7INWIN,3,1,E761028,6,Guy De Tré,"sql, databanksystemen|datamodellering|databankontwerp",periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,werkstuk|vaardigheidstest
BACH,EB7INWIN,3,1,E761029,3,Cedric De Boom,verzamelingen|modulorekenen|eindige velden|combinatieleer|bewijstechnieken,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWIN,3,1,E761038,6,Veerle Ongenae,webapplicaties|.net-platform|j2ee|mvc|rest|ajax|nodejs|http|xml-technologieën|databanktoegang vanuit applicaties|xml|dtd|xmlschema|jaxb|ado.net|jdbc|api contracts|orm|beveiliging webapplicaties|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120),periodegebonden|niet-periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,werkstuk|vaardigheidstest
BACH,EB7INWIN,3,1,E761039,3,Sam Leroux,algoritmen|datastructuren|computerwetenschappen (p170)|informatica (p175),periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,vaardigheidstest
BACH,EB7INWIN,3,1,E761040,3,Bruno Volckaert,gedistribueerde gegevensopslag|parallelle gegevensverwerking|dataverwerkingsmodellen|big data|business intelligence|computerwetenschappen|informatica|computertechnologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|verslag
BACH,EB7INWIN,3,1,E761041,3,Bruno Volckaert,computerwetenschappen|informatica|computertechnologie|devops|continuous integration|continuous deployment|agile,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag
BACH,EB7INWIN,3,2,E702702,3,Ludo Poelaert,bedrijfsbeleid,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWIN,3,2,E731028,3,Jo Verhaevert,datacommunicatie,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
BACH,EB7INWIN,3,2,E761030,6,Wim Van Den Breen,"besturingssystemen|unix|scripttalen, systeemprogrammatie",periodegebonden,schriftelijk examen met open vragen|vaardigheidstest,schriftelijk examen met open vragen|vaardigheidstest,
BACH,EB7INWIN,3,2,E761031,6,Wouter Tavernier,routing|netwerkbeveiliging|netwerkbeheer|ipv6,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,vaardigheidstest|verslag
BACH,EB7INWIN,3,2,E761042,6,Pieter Simoens,algoritmen|datastructuren,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,vaardigheidstest
BACH,EB7INWIN,3,2,E761043,6,Helga Naessens|Veerle Ongenae,project|communicatie|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120),niet-periodegebonden,,,werkstuk|vaardigheidstest|peer-evaluatie|verslag
BACH,EBARCH,1,1,E000112,5,Hennie De Schepper,functies van een en meer reële variabelen|vectorrekening,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|vaardigheidstest
BACH,EBARCH,1,1,E020610,6,Christophe Leys,mechanica|akoestiek|optica|elektriciteit|magnetisme,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag
BACH,EBARCH,1,1,E044020,3,Jan Belis,evenwicht|kracht|moment van een kracht|koppel|resultante|zwaartepunt|traagheidsmoment|wrijving,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBARCH,1,1,E082013,4,Emiel De Kooning,architectuur na wo ii|belgië|modernisme|postmodernisme|actuele tendenzen in (internationale) architectuur|expo 58,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBARCH,1,2,E000124,5,Hennie De Schepper,meetkunde|lineaire algebra,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBARCH,1,2,E075071,3,Bart Verschaffel,,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBARCH,1,2,E080881,3,Ruben Verstraeten,computer aided design|digitaal tekenen|visualisatie,niet-periodegebonden,,,werkstuk
BACH,EBARCH,1,2,E082600,6,Dirk De Meyer,europese en noord-amerikaanse architectuur en stedenbouw|oudheid tot midden twintigste eeuw.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBARCH,1,J,E050012,5,Nathan Van Den Bossche,sterkte|stijfheid|stabiliteit|bouwmaterialen|dragende en scheidende functies|uitvoeringsvolgorde|bouwfysica|bouwhuid|detaillering,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,mondeling examen,werkstuk
BACH,EBARCH,1,J,E080410,5,Maarten Van Den Driessche,ontwerpproces|ontwerpmiddelen|ontwerpdata|vormeigenschappen|visuele perceptie|compositie|ontwerpmethodologie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,EBARCH,1,J,E080710,3,Guy Chatel,waarnemingstekenen|perspectief tekenen|beeldcompositie|presentatietechnieken,niet-periodegebonden,,,portfolio|werkstuk
BACH,EBARCH,1,J,E081111,12,Hans Lust,architectuurontwerpen|procesmatig ontwerpen,niet-periodegebonden,,,participatie|werkstuk
BACH,EBARCH,2,1,E000611,5,Hendrik De Bie,differentiaalvergelijkingen|oppervlakintegralen|lijnintegralen,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
BACH,EBARCH,2,1,E020710,3,Rino Morent,thermodynamica|transportverschijnselen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,EBARCH,2,1,E042012,4,Nele De Belie,sterkteleer|spanning|vervorming|snedekrachten|materiaalkarakteristieken|trek|druk|buiging|afschuiving|normaalspanning|schuifspanning|wringing|knik,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBARCH,2,1,E080111,5,Maarten Liefooghe,architectuurtheorie: definitie|geschiedenis en kernbegrippen in de europese traditie,periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,
BACH,EBARCH,2,1,E080650,5,Maarten Van Den Driessche,theorie van het architectuurontwerp|ontwerpmethodologie|ontwerpproces|ontwerpinstrumentarium|architectuurtypologie|architectuurtheorie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
BACH,EBARCH,2,1,E080813,3,Ruben Verstraeten,computer aided design,niet-periodegebonden,,,werkstuk
BACH,EBARCH,2,2,E042800,3,Jan Belis,stabiliteit|sterkte|stijfheid|standzekerheid|grenstoestanden|eurocodes,periodegebonden,openboekexamen,openboekexamen,
BACH,EBARCH,2,2,E050410,6,Jan Belis|Wim Boydens,draagstructuren|globale stabiliteit|concepten|conceptondersteuning|structuur als ontwerptool|bouwmaterialen|bouwcomponenten|modulering|bouwknopen|uitwerking|detaillering|uitvoeringsaspecten|praktijkvoorbeelden|integratie van technische installaties|interactie tussen technische installaties en draagstructuur|duurzaam bouwen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,werkstuk|verslag
BACH,EBARCH,2,2,E066160,3,Patricia Verleysen|Mathias Kersemans,materialen|materiaalstruktuur|materiaaleigenschappen|materiaalselectie|metalen|kunststoffen|composieten|keramieken|glas|hout,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBARCH,2,2,E082710,5,Johan Lagae,architectuur|20ste eeuw|architectuurhistoriografie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
BACH,EBARCH,2,2,E084110,3,Pieter Uyttenhove,geschiedenis van stedenbouw en stad|stadsontwikkeling|europa|belgië,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,EBARCH,2,J,E081211,15,Jan Mannaerts,architectuurontwerpen|typologie|architectuur in de stad|hybriditeit|schaal|structuur|materialisering.,niet-periodegebonden,,,participatie|werkstuk
BACH,EBARCH,3,1,E003220,4,Nele De Belie,statistiek|gegevensverwerking|probabiliteit (waarschijnlijkheidsrekening)|distributies|schattingen|regressie-analyse|testen van hypothesen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
BACH,EBARCH,3,1,E050310,6,Arnold Janssens|Marijke Steeman,warmte- en vochttransport in bouwconstructies|energieprestatie van gebouwen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,EBARCH,3,1,E080911,3,Guy Chatel,ontwerp|grafische en beeldende communicatie|beeldtechnieken,niet-periodegebonden,,,werkstuk
BACH,EBARCH,3,1,E084550,4,Michiel Dehaene,stadsontwerp|praktijk|instrumentarium|analyse|geschiedenis|kritiek.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBARCH,3,2,E051222,3,Jelle Laverge|Wim Boydens,installaties voor verwarming|ventilatie|sanitair warm water en koeling van woningen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,EBARCH,3,2,E052720,3,Steffen Grünewald,betontechnologie|bouwkunde|cement|granulaten|beton,periodegebonden,mondeling examen,mondeling examen,
BACH,EBARCH,3,2,E075611,3,Wouter Davidts,vocabularium van kunst en architectuur,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
BACH,EBARCH,3,2,E080210,6,Bart Verschaffel,archaïsch denken / sacraliteit / moderniteit / het huis en het wonen / tempel & paleis: de publieke ruimte / /theatraliteit / het monument: monumentaliteit,periodegebonden,mondeling examen,mondeling examen,
BACH,EBARCH,3,2,E084560,4,Kristiaan Borret,ruimtelijke planning|stedenbouw|stadsontwerp|ruimtelijke analyse|stadsanalyse,niet-periodegebonden,,,werkstuk|verslag
BACH,EBARCH,3,J,E027610,6,Jan Moens,bouwhuid|gevelsystemen|bouwmaterialen|gebouwendetaillering|bouwknopen,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
BACH,EBARCH,3,J,E081311,15,Dirk De Meester,architectuurontwerpen|structureel ontwerpen|uitvoeringsdetaillering|leefkwaliteit,niet-periodegebonden,,,participatie|werkstuk
BACH,EBBOUW,1,1,E001131,5,Hennie De Schepper,afgeleide|differentiaalvergelijking|integraal|rij|reeks,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EBBOUW,1,1,E001141,3,Hennie De Schepper,matrix|stelsel|complex getal|elementaire functies|functieverloop|vectoren|projectie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,EBBOUW,1,1,E001460,4,Mario Pickavet,logica|verzamelingen|algebraïsche structuren|combinatieleer|grafen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EBBOUW,1,1,E098511,6,Filip Beunis|André Mottart,projectwerk|schriftelijke en mondelinge presentaties,niet-periodegebonden,,,schriftelijk examen|mondeling examen|participatie|verslag
BACH,EBBOUW,1,2,E001221,4,Hennie De Schepper,functies van meer reële variabelen|differentieerbaarheid|meervoudige integraal|extrema,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EBBOUW,1,2,E020061,6,Christophe Leys,mechanica|trillingen en golven|thermodynamica|elektriciteit,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie
BACH,EBBOUW,1,J,E015041,6,Bart Dhoedt,algoritme|programmeren|python,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen
BACH,EBBOUW,2,1,E001320,6,Hendrik De Bie,partiële differentiaalvergelijking|begin- en randwaardeprobleem|vectoranalyse|theorie van krommen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBBOUW,2,1,E005020,6,Gert De Cooman,"fourier-reeks|fourier-transformatie|impulsantwoord|frequentieantwoord|sampling|lineaire systemen, toestandsmodel, z-transformatie|laplace-transformatie",periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,EBBOUW,2,1,E020220,6,Christophe Leys,magnetisme|optica|relativiteit|kwantumfysica,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie
BACH,EBBOUW,2,1,E040420,6,Wim Van Paepegem|Wim De Waele,statica|evenwicht|lineair elastisch materiaalgedrag|mechanische beproeving|schadedetectie,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
BACH,EBBOUW,2,1,E045120,6,Tom De Mulder|Michel De Paepe,stromingsmechanica|warmteoverdracht|massatransport,periodegebonden,openboekexamen,openboekexamen,
BACH,EBBOUW,2,2,E003230,3,Nele De Belie,steekproefkarakteristieken|hypothesen|regressie-analyse|variantie-analyse,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|verslag
BACH,EBBOUW,2,2,E044120,6,Robby Caspeele|Kim Van Tittelboom,constructieberekeningen|evenwicht|belastingen|grenstoestanden|eurocodes|sterkte|stijfheid|buiging|wringing|dwarskracht|balken|raamwerken|driehoeksvakwerken|bogen|boogconstructies,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EBBOUW,2,2,E050410,6,Jan Belis|Wim Boydens,draagstructuren|globale stabiliteit|concepten|conceptondersteuning|structuur als ontwerptool|bouwmaterialen|bouwcomponenten|modulering|bouwknopen|uitwerking|detaillering|uitvoeringsaspecten|praktijkvoorbeelden|integratie van technische installaties|interactie tussen technische installaties en draagstructuur|duurzaam bouwen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,werkstuk|verslag
BACH,EBBOUW,2,2,E052720,3,Steffen Grünewald,betontechnologie|bouwkunde|cement|granulaten|beton,periodegebonden,mondeling examen,mondeling examen,
BACH,EBBOUW,2,2,E061430,3,Nico Van de Weghe,computergesteund ontwerpen|cad|2d|3d|rendering,periodegebonden,openboekexamen,openboekexamen,
BACH,EBBOUW,2,2,E070160,3,Marie-Françoise Reyniers,reactiekinetiek|reactiemechanisme|biomoleculen|anorganische polymeren|synthetische organische polymeren,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,EBBOUW,2,2,E090420,3,Patrick De Baets,mechanische productie|mechanische constructie|zuigermachines|stromingsmachines|aandrijftechniek,periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,
BACH,EBBOUW,2,2,E099100,3,Karel Lesage|Jeroen Dils,projectwerk|teamwerk|mondelinge en schriftelijke rapportering|betontechnologie,niet-periodegebonden,,,mondeling examen|participatie|verslag
BACH,EBBOUW,3,1,E044220,6,Kim Van Tittelboom|Raphaël Steenbergen,verplaatsingenmethode|windbelasting|laterale stabiliteit|windverbanden|stijve kern|platen|fem|pre- en post-processing|piekmomenten,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen|openboekexamen,mondeling examen|verslag
BACH,EBBOUW,3,1,E046010,6,Wim Haegeman,grondmechanica,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,mondeling examen|verslag
BACH,EBBOUW,3,1,E050310,6,Arnold Janssens|Marijke Steeman,warmte- en vochttransport in bouwconstructies|energieprestatie van gebouwen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,EBBOUW,3,1,E052412,6,Roman Wan-Wendner,betonconstructies|gewapend beton|lineaire elementen|betonmechanica|ontwerpconcepten|uitvoeringsaspecten,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,schriftelijk examen|werkstuk
BACH,EBBOUW,3,1,E053510,3,Hans De Backer,wegen|geometrische wegenbouw|wegeninfrastructuur|wegennetwerken,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
BACH,EBBOUW,3,1,E076621,3,Jelle Laverge,bouwwetgeving|overheidsopdrachten|bouwadministratie|betalingen|oplevering|controle op,periodegebonden,mondeling examen,mondeling examen,
BACH,EBBOUW,3,2,E000810,3,Alain De Wulf,topografie|landmeten|topometrie|geomatica,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
BACH,EBBOUW,3,2,E044230,3,Raphaël Steenbergen,2d paalfunderingen|gronddruk|keermuren|algemene glijding|grondankers,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,mondeling examen|verslag
BACH,EBBOUW,3,2,E044510,6,Kim Van Tittelboom|Wim De Waele,staalconstructies|verbindingen|las- en aanverwante technieken|lijmverbindingen|corrosie|duurzaamheid|berekening van staalconstructies|vloeicriterium|profielen|volwandige liggers|ontwerp|eurocode 3,periodegebonden,schriftelijk examen,schriftelijk examen|openboekexamen,
BACH,EBBOUW,3,2,E044811,3,Hans De Backer,basisbegrippen van bruggenbouw|onderbouw|ontwerp en constructie|voorgespannen beton,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,peer-evaluatie|verslag
BACH,EBBOUW,3,2,E045411,6,Tom De Mulder,stroming onder druk in leidingnetwerken|waterslag|stroming in open kanalen|verhanglijnen|overlaten|energiedissiperende constructies|hydrometrie|hydrologie|lange golven|translatiegolven|wasgolven|neerslag-afvoer modellering|hydraulisch ontwerp riolering|numerieke hydraulica,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,verslag
BACH,EBBOUW,3,2,E051222,3,Jelle Laverge|Wim Boydens,installaties voor verwarming|ventilatie|sanitair warm water en koeling van woningen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,EBBOUW,3,2,E099000,6,Stijn Matthys|Adam Bezuijen|Frederic De Meyer|Wim Moerman,projectwerk|vakoverschrijdend|teamwerk|mondelinge en schriftelijke rapportering,niet-periodegebonden,,,mondeling examen|verslag
BACH,EBBOUW,3,2,E099160,3,Mario Vanhoucke,bouwprojectmanagement|projectmanagement|planning|kwaliteitsborging|risicomanagement|werkorganisatie|bouwplaatsinrichting,periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,
BACH,EBCOMP,1,1,E001131,5,Hennie De Schepper,afgeleide|differentiaalvergelijking|integraal|rij|reeks,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EBCOMP,1,1,E001141,3,Hennie De Schepper,matrix|stelsel|complex getal|elementaire functies|functieverloop|vectoren|projectie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,EBCOMP,1,1,E001460,4,Mario Pickavet,logica|verzamelingen|algebraïsche structuren|combinatieleer|grafen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EBCOMP,1,1,E020061,6,Christophe Leys,mechanica|trillingen en golven|thermodynamica|elektriciteit,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie
BACH,EBCOMP,1,1,E098511,6,Filip Beunis|André Mottart,projectwerk|schriftelijke en mondelinge presentaties,niet-periodegebonden,,,schriftelijk examen|mondeling examen|participatie|verslag
BACH,EBCOMP,1,2,E001221,4,Hennie De Schepper,functies van meer reële variabelen|differentieerbaarheid|meervoudige integraal|extrema,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EBCOMP,1,J,E015041,6,Bart Dhoedt,algoritme|programmeren|python,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen
BACH,EBCOMP,2,1,E001320,6,Hendrik De Bie,partiële differentiaalvergelijking|begin- en randwaardeprobleem|vectoranalyse|theorie van krommen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EBCOMP,2,1,E005020,6,Gert De Cooman,"fourier-reeks|fourier-transformatie|impulsantwoord|frequentieantwoord|sampling|lineaire systemen, toestandsmodel, z-transformatie|laplace-transformatie",periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,EBCOMP,2,1,E020220,6,Christophe Leys,magnetisme|optica|relativiteit|kwantumfysica,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie
BACH,EBCOMP,2,1,E040420,6,Wim Van Paepegem|Wim De Waele,statica|evenwicht|lineair elastisch materiaalgedrag|mechanische beproeving|schadedetectie,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
BACH,EBCOMP,2,1,E090320,6,Kristiaan Neyts,elektrische netwerken|elektrische schakelingen|elektronische basiscomponenten,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,vaardigheidstest
BACH,EBCOMP,2,2,E001470,6,Joris Walraevens,algebraïsche structuren|veeltermen en rationale expressies|eindige velden|voortbrengende functies|toewijzingsproblemen,periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,
BACH,EBCOMP,2,2,E003110,3,Sabine Wittevrongel,probabiliteitstheorie|toevalsgrootheden|distributies|entropie|toevalsprocessen|stochastische signalen,periodegebonden,openboekexamen,openboekexamen,
BACH,EBCOMP,2,2,E017210,6,Filip De Turck,programmeren|software|c/c++,periodegebonden|niet-periodegebonden,openboekexamen,openboekexamen,vaardigheidstest|verslag
BACH,EBCOMP,2,2,E018310,6,Tom Dhaene|Chris Develder,algoritmen|datastructuren,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,werkstuk
BACH,EBCOMP,2,2,E034110,6,Koen De Bosschere,assembler|micro-architectuur|computerconfiguraties,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,mondeling examen,werkstuk|verslag
BACH,EBCOMP,2,2,E099110,3,Francis wyffels,project|microcontroller|emulator,niet-periodegebonden,,,mondeling examen|werkstuk|peer-evaluatie|verslag
BACH,EBCOMP,3,1,E008620,6,Wouter Tavernier|Piet Demeester,computernetwerken|telecommunicatienetwerken|internet,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest|verslag
